congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2
105,House,29502,61,6,AZ,200,0,1,"HAYWORTH, John D., Jr.",H000413,1958,,0.559,-0.018,0.52,-0.127
105,House,29307,42,4,AR,200,0,1,"DICKEY, Jay W., Jr.",D000312,1939,,0.391,0.22,0.387,0.129
105,House,29702,42,1,AR,100,0,1,"BERRY, Robert Marion",B000420,1942,,-0.293,0.956,-0.3,0.804
105,House,29703,42,2,AR,100,0,1,"SNYDER, Victor F.",S000672,1947,,-0.268,0.055,-0.279,0.053
105,House,29704,42,3,AR,200,0,1,"HUTCHINSON, Asa",H001014,1950,,0.358,0.133,0.355,0.032
105,House,10573,71,42,CA,100,0,1,"BROWN, George Edward, Jr.",B000918,1920,1999,-0.506,-0.028,-0.524,0.027
105,House,13011,71,9,CA,100,1,1,"DELLUMS, Ronald V.",D000222,1935,,-0.644,-0.646,-0.561,-0.785
105,House,14053,71,13,CA,100,0,1,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931,,-0.631,-0.605,-0.607,-0.61
105,House,14256,71,7,CA,100,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-0.628,-0.321
105,House,14280,71,29,CA,100,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-0.509,-0.43
105,House,14620,71,32,CA,100,0,1,"DIXON, Julian Carey",D000373,1934,2000,-0.458,-0.076,-0.388,-0.239
105,House,14624,71,3,CA,100,0,1,"FAZIO, Victor Herbert, Jr.",F000053,1942,,-0.455,0.36,-0.473,0.393
105,House,14644,71,40,CA,200,0,1,"LEWIS, Charles Jeremy (Jerry)",L000274,1934,,0.348,-0.101,0.272,-0.064
105,House,14649,71,5,CA,100,0,1,"MATSUI, Robert T.",M000249,1941,2005,-0.404,-0.03,-0.361,-0.101
105,House,14669,71,21,CA,200,0,1,"THOMAS, William Marshall",T000188,1941,,0.371,-0.277,0.338,-0.268
105,House,14813,71,28,CA,200,0,1,"DREIER, David Timothy",D000492,1952,,0.478,-0.084,0.423,0.023
105,House,14835,71,52,CA,200,0,1,"HUNTER, Duncan Lee",H000981,1948,,0.47,0.02,0.493,0.275
105,House,14837,71,12,CA,100,0,1,"LANTOS, Thomas Peter",L000090,1928,2008,-0.376,-0.033,-0.396,-0.195
105,House,14879,71,31,CA,100,0,1,"MART脥NEZ, Matthew G.",M000206,1929,2011,-0.341,0.106,-0.42,0.426
105,House,15005,71,26,CA,100,0,1,"BERMAN, Howard Lawrence",B000410,1941,,-0.404,-0.286,-0.363,-0.429
105,House,15051,71,48,CA,200,0,1,"PACKARD, Ronald C.",P000005,1931,,0.419,0.152,0.347,0.185
105,House,15070,71,34,CA,100,0,1,"TORRES, Esteban Edward",T000316,1930,,-0.487,0.012,-0.525,-0.14
105,House,15413,71,23,CA,200,0,1,"GALLEGLY, Elton W.",G000021,1944,,0.402,-0.1,0.315,0.012
105,House,15420,71,2,CA,200,0,1,"HERGER, Walter William (Wally)",H000528,1945,,0.551,0.117,0.577,0.23
105,House,15448,71,8,CA,100,0,1,"PELOSI, Nancy",P000197,1940,,-0.49,-0.206,-0.545,-0.318
105,House,15600,71,15,CA,200,0,1,"CAMPBELL, Thomas J.",C000100,1952,,0.256,-0.907,0.321,-0.947
105,House,15601,71,47,CA,200,0,1,"COX, Charles Christopher",C000830,1952,,0.54,-0.236,0.574,-0.345
105,House,15621,71,45,CA,200,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,0.732,-0.449
105,House,15635,71,18,CA,100,0,1,"CONDIT, Gary Adrian",C000670,1948,,-0.103,0.3,-0.139,0.447
105,House,29103,71,1,CA,200,0,1,"RIGGS, Frank D.",R000252,1950,,0.333,-0.28,0.372,-0.153
105,House,29104,71,4,CA,200,0,1,"DOOLITTLE, John Taylor",D000429,1950,,0.519,0.156,0.614,0.371
105,House,29105,71,20,CA,100,0,1,"DOOLEY, Calvin M.",D000424,1954,,-0.19,0.103,-0.239,0.079
105,House,29106,71,35,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.653,-0.073,-0.656,-0.149
105,House,29107,71,51,CA,200,0,1,"CUNNINGHAM, Randall (Duke)",C000994,1941,,0.411,0.001,0.408,0.226
105,House,29309,71,6,CA,100,0,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529,-0.511,-0.347
105,House,29311,71,11,CA,200,0,1,"POMBO, Richard William",P000419,1961,,0.461,0.469,0.635,0.452
105,House,29312,71,14,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.428,-0.432,-0.409
105,House,29313,71,17,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-0.453,-0.118
105,House,29315,71,25,CA,200,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,0.441,0.178
105,House,29316,71,30,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-0.592,-0.159
105,House,29317,71,33,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.471,-0.191,-0.491,-0.288
105,House,29318,71,36,CA,100,0,1,"HARMAN, Jane L.",H000213,1945,,-0.262,-0.12,-0.289,-0.073
105,House,29320,71,38,CA,200,0,1,"HORN, John Stephen (Steve)",H000789,1931,2011,0.167,-0.651,0.185,-0.699
105,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,0.817,-0.54
105,House,29322,71,41,CA,200,0,1,"KIM, Jay C.",K000181,1939,,0.39,-0.084,0.295,-0.054
105,House,29323,71,43,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.349,0.219,0.347,0.151
105,House,29325,71,50,CA,100,0,1,"FILNER, Bob",F000116,1942,,-0.652,0.002,-0.692,0.033
105,House,29504,71,16,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.446,-0.399,-0.492
105,House,29505,71,19,CA,200,0,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18,0.544,0.105
105,House,29507,71,44,CA,200,1,1,"BONO, Sonny",B000622,1935,1998,0.375,0.001,0.395,0.197
105,House,29508,71,49,CA,200,0,1,"BILBRAY, Brian P.",B000461,1951,,0.392,-0.376,0.3,-0.51
105,House,29586,71,37,CA,100,0,1,"MILLENDER-McDONALD, Juanita",M000714,1938,2007,-0.438,-0.16,-0.478,-0.128
105,House,29705,71,10,CA,100,0,1,"TAUSCHER, Ellen O'Kane",T000057,1951,,-0.308,-0.169,-0.28,-0.18
105,House,29706,71,22,CA,100,1,1,"CAPPS, Walter Holden",C000134,1934,1997,-0.351,-0.241,-0.351,-0.253
105,House,29707,71,24,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.148,-0.25,-0.196
105,House,29708,71,27,CA,200,0,1,"ROGAN, James E.",R000386,1957,,0.475,-0.088,0.505,-0.098
105,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-0.334,-0.011
105,House,29774,71,22,CA,100,2,2,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-0.311,-0.257
105,House,29775,71,44,CA,200,2,2,"BONO, Mary",B001228,1961,,0.353,-0.218,0.4,-0.133
105,House,29778,71,9,CA,100,2,2,"LEE, Barbara",L000551,1946,,-0.683,-0.587,-0.749,-0.508
105,House,15058,62,6,CO,200,0,1,"SCHAEFER, Daniel",S000109,1936,2006,0.479,-0.123,0.485,0.251
105,House,15419,62,5,CO,200,0,1,"HEFLEY, Joel M.",H000444,1935,,0.591,0.13,0.663,0.153
105,House,15443,62,2,CO,100,0,1,"SKAGGS, David Evans",S000462,1943,,-0.355,-0.187,-0.404,-0.367
105,House,29326,62,3,CO,200,0,1,"McINNIS, Scott",M000477,1953,,0.391,-0.083,0.402,-0.095
105,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.432,-0.313,-0.461,-0.424
105,House,29711,62,4,CO,200,0,1,"SCHAFFER, Robert W.",S000112,1962,,0.638,0.77,0.732,0.622
105,House,14825,1,2,CT,100,0,1,"GEJDENSON, Samuel",G000120,1948,,-0.416,-0.486,-0.456,-0.079
105,House,14877,1,1,CT,100,0,1,"KENNELLY, Barbara Bailey",K000118,1936,,-0.346,-0.13,-0.379,-0.158
105,House,15028,1,6,CT,200,0,1,"JOHNSON, Nancy Lee",J000163,1935,,0.122,-0.513,0.106,-0.724
105,House,15449,1,4,CT,200,0,1,"SHAYS, Christopher H.",S001144,1945,,0.129,-0.992,0.13,-0.992
105,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.121,-0.479,-0.089
105,House,29712,1,5,CT,100,0,1,"MALONEY, James H.",M000090,1948,,-0.244,-0.053,-0.262,-0.053
105,House,29327,11,1,DE,200,0,1,"CASTLE, Michael Newbold",C000243,1939,,0.229,-0.7,0.166,-0.708
105,House,13047,43,10,FL,200,0,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013,0.325,-0.112,0.302,0.033
105,House,14842,43,8,FL,200,0,1,"McCOLLUM, Ira William, Jr. (Bill)",M000350,1944,,0.377,-0.101,0.437,-0.082
105,House,14860,43,22,FL,200,0,1,"SHAW, Eugene Clay, Jr.",S000303,1939,2013,0.3,-0.142,0.306,-0.28
105,House,15006,43,9,FL,200,0,1,"BILIRAKIS, Michael",B000463,1930,,0.382,-0.219,0.363,-0.114
105,House,15605,43,14,FL,200,0,1,"GOSS, Porter J.",G000336,1938,,0.421,-0.394,0.456,-0.347
105,House,15627,43,6,FL,200,0,1,"STEARNS, Clifford Bundy",S000822,1941,,0.554,-0.075,0.645,0.171
105,House,15634,43,18,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,0.246,-0.182
105,House,29328,43,3,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-0.428,0.01
105,House,29329,43,4,FL,200,0,1,"FOWLER, Tillie Kidd",F000328,1942,2005,0.329,-0.209,0.393,-0.205
105,House,29330,43,5,FL,100,0,1,"THURMAN, Karen L.",T000253,1951,,-0.304,0.273,-0.355,0.285
105,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,0.401,0.146
105,House,29332,43,12,FL,200,0,1,"CANADY, Charles Terrance",C000107,1954,,0.382,0.031,0.381,0.126
105,House,29333,43,13,FL,200,0,1,"MILLER, Daniel",M000720,1942,,0.453,-0.494,0.485,-0.612
105,House,29334,43,17,FL,100,0,1,"MEEK, Carrie P.",M000628,1926,,-0.483,0.12,-0.468,0.107
105,House,29335,43,20,FL,100,0,1,"DEUTSCH, Peter R.",D000275,1957,,-0.324,-0.115,-0.374,0.025
105,House,29336,43,21,FL,200,0,1,"DIAZ-BALART, Lincoln",D000299,1954,,0.243,-0.105,0.21,-0.106
105,House,29337,43,23,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.158,-0.594,0.175
105,House,29509,43,15,FL,200,0,1,"WELDON, David Joseph",W000267,1953,,0.471,0.146,0.485,0.104
105,House,29510,43,16,FL,200,0,1,"FOLEY, Mark A.",F000238,1954,,0.311,-0.381,0.363,-0.421
105,House,29713,43,2,FL,100,0,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414,-0.172,0.315
105,House,29714,43,11,FL,100,0,1,"DAVIS, Jim",D000114,1957,,-0.278,0.025,-0.301,0.103
105,House,29715,43,19,FL,100,0,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193,-0.369,-0.163
105,House,39508,43,1,FL,200,0,1,"SCARBOROUGH, Charles Joseph",S000106,1963,,0.672,-0.433,0.768,-0.416
105,House,14627,44,6,GA,200,0,1,"GINGRICH, Newton Leroy",G000225,1943,,0.377,-0.257,0.501,-0.133
105,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.223,-0.663,0.044
105,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,0.531,-0.074
105,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.466,-0.254,0.511
105,House,29340,44,3,GA,200,0,1,"COLLINS, Michael Allen (Mac)",C000640,1944,,0.536,0.324,0.536,0.107
105,House,29341,44,11,GA,200,0,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008,0.447,-0.01
105,House,29344,44,4,GA,100,0,1,"McKINNEY, Cynthia Ann",M000523,1955,,-0.533,-0.583,-0.47,-0.725
105,House,29511,44,7,GA,200,0,1,"BARR, Bob",B000169,1948,,0.632,0.218,0.692,0.091
105,House,29512,44,8,GA,200,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,0.384,0.321
105,House,29513,44,10,GA,200,0,1,"NORWOOD, Charles W., Jr.",N000159,1941,2007,0.533,0.469,0.516,0.364
105,House,99342,44,9,GA,200,0,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139,0.542,0.048
105,House,10757,82,2,HI,100,0,1,"MINK, Patsy Takemoto",M000797,1927,2002,-0.513,-0.067,-0.549,-0.01
105,House,15245,82,1,HI,100,0,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026,-0.413,0.142
105,House,29345,63,2,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.51,0.29,0.414,0.154
105,House,29514,63,1,ID,200,0,1,"CHENOWETH-HAGE, Helen P.",C000345,1938,2006,0.797,0.526,0.676,0.428
105,House,10421,21,9,IL,100,0,1,"YATES, Sidney Richard",Y000013,1909,2000,-0.494,-0.494,-0.535,-0.591
105,House,12041,21,8,IL,200,0,1,"CRANE, Philip Miller",C000873,1930,2014,0.739,0.023,0.698,-0.115
105,House,14239,21,6,IL,200,0,1,"HYDE, Henry John",H001022,1924,2007,0.312,-0.18,0.346,-0.045
105,House,14677,21,10,IL,200,0,1,"PORTER, John Edward",P000444,1935,,0.217,-0.604,0.241,-0.781
105,House,15023,21,17,IL,100,0,1,"EVANS, Lane Allen",E000250,1951,2014,-0.454,-0.181,-0.42,-0.155
105,House,15036,21,3,IL,100,0,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3,-0.146,0.328
105,House,15098,21,13,IL,200,0,1,"FAWELL, Harris W.",F000049,1929,,0.332,-0.616,0.311,-0.702
105,House,15417,21,14,IL,200,0,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122,0.422,0.024
105,House,15453,21,12,IL,100,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-0.298,0.553
105,House,15620,21,19,IL,100,0,1,"POSHARD, Glenn",P000452,1945,,-0.211,0.392,-0.318,0.471
105,House,29115,21,15,IL,200,0,1,"EWING, Thomas W.",E000282,1935,,0.361,-0.094,0.316,-0.116
105,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.202,-0.493,-0.362
105,House,29348,21,4,IL,100,0,1,"GUTI脡RREZ, Luis V.",G000535,1953,,-0.487,-0.26,-0.48,-0.26
105,House,29349,21,16,IL,200,0,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0,0.557,-0.123
105,House,29516,21,11,IL,200,0,1,"WELLER, Gerald C. (Jerry)",W000273,1957,,0.288,0.2,0.304,0.083
105,House,29517,21,18,IL,200,0,1,"LaHOOD, Ray H.",L000552,1945,,0.246,-0.076,0.253,-0.043
105,House,29585,21,2,IL,100,0,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513,-0.539,-0.702
105,House,29716,21,5,IL,100,0,1,"BLAGOJEVICH, Rod R.",B000518,1956,,-0.317,-0.188,-0.321,-0.203
105,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263,-0.501,-0.499
105,House,29718,21,20,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.373,0.146,0.323,0.092
105,House,10732,22,9,IN,100,0,1,"HAMILTON, Lee Herbert",H000114,1931,,-0.171,-0.053,-0.2,0.195
105,House,15014,22,6,IN,200,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,0.491,0.247
105,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-0.359,0.334
105,House,29117,22,3,IN,100,0,1,"ROEMER, Timothy John",R000385,1956,,-0.165,0.229,-0.164,0.255
105,House,29350,22,5,IN,200,0,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192,0.371,0.128
105,House,29518,22,2,IN,200,0,1,"McINTOSH, David Martin",M000481,1958,,0.576,0.008,0.666,-0.147
105,House,29519,22,4,IN,200,0,1,"SOUDER, Mark Edward",S001143,1950,,0.435,-0.011,0.507,-0.227
105,House,29520,22,8,IN,200,0,1,"HOSTETTLER, John Nathan",H000807,1961,,0.705,0.077,0.673,-0.105
105,House,29719,22,7,IN,200,0,1,"PEASE, Edward Allan",P000171,1951,,0.413,-0.129,0.386,-0.085
105,House,29720,22,10,IN,100,0,1,"CARSON, Julia May",C000191,1938,2007,-0.464,-0.156,-0.47,-0.205
105,House,14432,31,1,IA,200,0,1,"LEACH, James Albert Smith",L000169,1942,,0.141,-0.79,0.123,-0.543
105,House,29118,31,2,IA,200,0,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178,0.382,-0.04
105,House,29521,31,4,IA,200,0,1,"GANSKE, Greg",G000041,1949,,0.239,-0.3,0.283,-0.385
105,House,29522,31,5,IA,200,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,0.336,0.052
105,House,29721,31,3,IA,100,0,1,"BOSWELL, Leonard L.",B000652,1934,,-0.238,0.289,-0.177,0.225
105,House,29524,32,4,KS,200,0,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341,0.594,0.261
105,House,29722,32,1,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.213,0.433,0.247
105,House,29723,32,2,KS,200,0,1,"RYUN, Jim",R000566,1947,,0.547,0.267,0.54,0.157
105,House,29724,32,3,KS,200,0,1,"SNOWBARGER, Vincent K.",S000662,1949,,0.522,0.165,0.526,0.102
105,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.335,0.106,0.307,0.276
105,House,15406,51,4,KY,200,0,1,"BUNNING, James Paul David",B001066,1931,,0.521,-0.049,0.345,0.304
105,House,29352,51,2,KY,200,0,1,"LEWIS, Ron",L000293,1946,,0.418,0.417,0.419,0.408
105,House,29353,51,6,KY,100,0,1,"BAESLER, Henry Scott (Scotty)",B000028,1941,,-0.155,0.28,-0.151,0.329
105,House,29525,51,1,KY,200,0,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,0.347,0.097
105,House,29725,51,3,KY,200,0,1,"NORTHUP, Anne Meagher",N000143,1948,,0.335,-0.035,0.319,-0.031
105,House,14469,45,1,LA,200,0,1,"LIVINGSTON, Robert Linlithgow, Jr.",L000371,1943,,0.326,0.109,0.327,0.087
105,House,15401,45,6,LA,200,0,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022,0.368,0.383
105,House,15451,45,4,LA,200,0,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08,0.352,0.076
105,House,29120,45,2,LA,100,0,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242,-0.457,0.253
105,House,29726,45,5,LA,200,0,1,"COOKSEY, John",C000735,1941,,0.334,0.014,0.401,0.108
105,House,29727,45,7,LA,100,0,1,"JOHN, Christopher",J000110,1960,,-0.12,0.735,-0.128,0.664
105,House,94679,45,3,LA,200,0,1,"TAUZIN, Wilbert Joseph (Billy)",T000058,1943,,0.341,0.16,0.326,0.183
105,House,29528,2,2,ME,100,0,1,"BALDACCI, John Elias",B000081,1955,,-0.333,-0.001,-0.347,-0.054
105,House,29728,2,1,ME,100,0,1,"ALLEN, Thomas H.",A000357,1945,,-0.4,-0.105,-0.406,-0.1
105,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.116,-0.35,0.062
105,House,15408,52,3,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.324,-0.237,-0.301,-0.275
105,House,15434,52,8,MD,200,0,1,"MORELLA, Constance A.",M000941,1931,,-0.018,-0.893,-0.016,-1
105,House,29122,52,1,MD,200,0,1,"GILCHREST, Wayne Thomas",G000180,1946,,0.204,-0.563,0.213,-0.511
105,House,29355,52,4,MD,100,0,1,"WYNN, Albert Russell",W000784,1951,,-0.38,0.038,-0.369,-0.001
105,House,29356,52,6,MD,200,0,1,"BARTLETT, Roscoe Gardner",B000208,1926,,0.493,-0.091,0.578,0.1
105,House,29529,52,2,MD,200,0,1,"EHRLICH, Robert L., Jr.",E000093,1957,,0.36,-0.366,0.409,-0.46
105,House,29587,52,7,MD,100,0,1,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-0.423,-0.232
105,House,14039,3,9,MA,100,0,1,"MOAKLEY, John Joseph",M000834,1927,2001,-0.418,-0.054,-0.412,0.06
105,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.507,-0.44,-0.502,-0.443
105,House,14824,3,4,MA,100,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534,-0.524,-0.635
105,House,15427,3,8,MA,100,0,1,"KENNEDY, Joseph Patrick, II",K000110,1952,,-0.413,-0.453,-0.419,-0.521
105,House,15616,3,2,MA,100,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.111,-0.41,-0.018
105,House,29123,3,1,MA,100,0,1,"OLVER, John Walter",O000085,1936,,-0.577,-0.207,-0.58,-0.201
105,House,29358,3,5,MA,100,0,1,"MEEHAN, Martin Thomas",M000627,1956,,-0.39,-0.539,-0.45,-0.433
105,House,29729,3,3,MA,100,0,1,"McGOVERN, James P.",M000312,1959,,-0.539,-0.297,-0.47,-0.401
105,House,29730,3,6,MA,100,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-0.483,-0.389
105,House,29731,3,10,MA,100,0,1,"DELAHUNT, Bill",D000210,1941,,-0.495,-0.293,-0.518,-0.443
105,House,2605,23,16,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,,-0.448,0.313,-0.402,0.25
105,House,10713,23,14,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,,-0.658,-0.512,-0.741,-0.672
105,House,14407,23,10,MI,100,0,1,"BONIOR, David Edward",B000619,1945,,-0.547,-0.006,-0.583,0.242
105,House,14430,23,9,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,,-0.385,0.011,-0.281,0.271
105,House,15033,23,12,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091,-0.369,-0.17
105,House,15446,23,6,MI,200,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.337,-0.384,0.329,-0.616
105,House,29124,23,4,MI,200,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,0.393,-0.172
105,House,29360,23,1,MI,100,0,1,"STUPAK, Bart T.",S001045,1952,,-0.396,0.701,-0.44,0.694
105,House,29361,23,2,MI,200,0,1,"HOEKSTRA, Peter",H000676,1953,,0.516,-0.262,0.57,-0.448
105,House,29362,23,3,MI,200,0,1,"EHLERS, Vernon James",E000092,1934,,0.316,-0.622,0.325,-0.546
105,House,29363,23,5,MI,100,0,1,"BARCIA, James A.",B000134,1952,,-0.184,0.547,-0.184,0.581
105,House,29364,23,7,MI,200,0,1,"SMITH, Nick H.",S000597,1934,,0.505,-0.229,0.462,-0.32
105,House,29365,23,11,MI,200,0,1,"KNOLLENBERG, Joseph",K000288,1933,,0.366,-0.053,0.333,-0.032
105,House,29531,23,13,MI,100,0,1,"RIVERS, Lynn Nancy",R000281,1956,,-0.383,-0.453,-0.351,-0.466
105,House,29732,23,8,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.337,0.009,-0.314,-0.111
105,House,29733,23,15,MI,100,0,1,"KILPATRICK, Carolyn Cheeks",K000180,1945,,-0.491,-0.172,-0.502,-0.199
105,House,14265,33,8,MN,100,0,1,"OBERSTAR, James Louis",O000006,1934,2014,-0.553,0.304,-0.513,0.598
105,House,14458,33,4,MN,100,0,1,"VENTO, Bruce Frank",V000087,1940,2000,-0.472,-0.376,-0.503,-0.359
105,House,14656,33,5,MN,100,0,1,"SABO, Martin Olav",S000005,1938,2016,-0.516,-0.317,-0.483,0.026
105,House,29126,33,3,MN,200,0,1,"RAMSTAD, James (Jim)",R000033,1946,,0.316,-0.683,0.282,-0.875
105,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.711,-0.136,0.81
105,House,29366,33,2,MN,100,0,1,"MINGE, David R.",M000795,1942,,-0.213,-0.131,-0.253,-0.014
105,House,29532,33,1,MN,200,0,1,"GUTKNECHT, Gilbert W.",G000536,1951,,0.552,0.342,0.438,0.023
105,House,29533,33,6,MN,100,0,1,"LUTHER, William Paul",L000521,1945,,-0.306,-0.381,-0.296,-0.344
105,House,15637,46,5,MS,100,0,1,"TAYLOR, Gary Eugene (Gene)",T000074,1953,,-0.045,0.893,-0.02,1
105,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.516,0.399,-0.488,0.451
105,House,29534,46,1,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.357,0.378,0.447
105,House,29734,46,3,MS,200,0,1,"PICKERING, Charles W. (Chip), Jr.",P000323,1963,,0.342,0.325,0.4,0.391
105,House,95617,46,4,MS,200,0,1,"PARKER, Michael (Mike)",P000066,1949,,0.341,0.239,0.331,0.148
105,House,12009,34,1,MO,100,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872,-0.553,0
105,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-0.511,0.291
105,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013,-0.172,0.724,-0.173,0.629
105,House,29369,34,2,MO,200,0,1,"TALENT, James Matthes",T000024,1956,,0.364,0.098,0.487,-0.059
105,House,29370,34,6,MO,100,0,1,"DANNER, Patsy Ann (Pat)",D000046,1934,,-0.186,0.529,-0.137,0.493
105,House,29535,34,5,MO,100,0,1,"McCARTHY, Karen",M000316,1947,2010,-0.344,-0.225,-0.337,-0.255
105,House,29735,34,7,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.429,0.286,0.448,0.122
105,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,0.35,0.397
105,House,29737,34,9,MO,200,0,1,"HULSHOF, Kenny",H000948,1958,,0.363,0.281,0.405,-0.028
105,House,29738,64,1,MT,200,0,1,"HILL, Rick",H000605,1946,,0.424,0.587,0.402,0.321
105,House,14605,35,1,NE,200,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347,0.237,-0.109
105,House,29129,35,3,NE,200,0,1,"BARRETT, William E.",B000179,1929,2016,0.379,-0.073,0.284,0.06
105,House,29536,35,2,NE,200,0,1,"CHRISTENSEN, Jon Lynn",C000377,1963,,0.521,-0.038,0.499,-0.093
105,House,29537,65,1,NV,200,0,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,0.689,-0.725
105,House,29739,65,2,NV,200,0,1,"GIBBONS, James A.",G000152,1944,,0.484,-0.088,0.514,-0.31
105,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556,0.354,-0.671
