congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2
112,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333
112,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.262,-0.083
112,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25
112,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.51,-0.21
112,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.675,-0.357
112,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13
112,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.431,0.526
112,Senate,40300,81,0,AK,200,0,1,"MURKOWSKI, Lisa",M001153,1957,,0.209,-0.286
112,Senate,40900,81,0,AK,100,0,1,"BEGICH, Mark",B001265,1962,,-0.235,0.15
112,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626
112,Senate,15429,61,0,AZ,200,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413
112,Senate,20101,42,0,AR,200,0,1,"BOOZMAN, John",B001236,1950,,0.4,0.245
112,Senate,40301,42,0,AR,100,0,1,"PRYOR, Mark",P000590,1963,,-0.199,0.463
112,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423
112,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,,-0.27,-0.206
112,Senate,29906,62,0,CO,100,0,1,"UDALL, Mark",U000038,1950,,-0.353,0.049
112,Senate,40910,62,0,CO,100,0,1,"BENNET, Michael F.",B001267,1964,,-0.212,-0.111
112,Senate,15704,1,0,CT,100,0,1,"LIEBERMAN, Joseph I.",L000304,1942,,-0.205,-0.312
112,Senate,41101,1,0,CT,100,0,1,"BLUMENTHAL, Richard",B001277,1946,,-0.43,-0.09
112,Senate,15015,11,0,DE,100,0,1,"CARPER, Thomas Richard",C000174,1947,,-0.176,-0.224
112,Senate,40916,11,0,DE,100,0,1,"COONS, Christopher A.",C001088,1963,,-0.23,-0.211
112,Senate,14651,43,0,FL,100,0,1,"NELSON, Clarence William (Bill)",N000032,1942,,-0.193,0.337
112,Senate,41102,43,0,FL,200,0,1,"RUBIO, Marco",R000595,1971,,0.582,-0.294
112,Senate,29512,44,0,GA,200,0,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205
112,Senate,29909,44,0,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,,0.402,-0.011
112,Senate,4812,82,0,HI,100,1,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062
112,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,,-0.419,0.273
112,Senate,41112,82,0,HI,100,2,5,"SCHATZ, Brian Emanuel",S001194,1972,,-0.437,-0.055
112,Senate,29345,63,0,ID,200,0,1,"CRAPO, Michael Dean",C000880,1951,,0.51,0.29
112,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.63,0.572
112,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.356,-0.348
112,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647
112,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466
112,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227
112,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.345,-0.068
112,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546
112,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.414,-0.092
112,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.213
112,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.002
112,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.876,-0.482
112,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323
112,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444
112,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548
112,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.112,-0.548
112,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128
112,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.324,-0.237
112,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382
112,Senate,40913,3,0,MA,200,3,2,"BROWN, Scott P.",B001268,1959,,0.128,-0.294
112,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116
112,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.337,0.009
112,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.27,-0.293
112,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.4,-0.169
112,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051
112,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.357
112,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.429,0.286
112,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023
112,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017
112,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.213,0.13
112,Senate,40103,35,0,NE,100,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588
112,Senate,40905,35,0,NE,200,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293
112,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258
112,Senate,20730,65,0,NV,200,2,5,"HELLER, Dean",H001041,1960,,0.463,-0.459
112,Senate,29537,65,0,NV,200,1,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464
112,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.244,-0.177
112,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612
112,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579
112,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.365,-0.119
112,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045
112,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.452,0.171
112,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.391
112,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.442,-0.313
112,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.452,-0.055
112,Senate,40907,47,0,NC,100,0,1,"HAGAN, Kay",H001049,1953,,-0.202,0.281
112,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582
112,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.341,0.331
112,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.374,-0.243
112,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.433,-0.129
112,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.554,0.041
112,Senate,29555,53,0,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055
112,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.323,-0.443
112,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.46,-0.772
112,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.645,-0.293
112,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.308,0.191
112,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.376,-0.216
112,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.374,-0.139
112,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.173
112,Senate,29936,48,0,SC,200,1,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102
112,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143
112,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.134
112,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.177
112,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344
112,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.494,-0.004
112,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012
112,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004
112,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.916,-0.401
112,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.366,-0.131
112,Senate,40706,40,0,VA,100,0,1,"WEBB, James H. (Jim)",W000803,1946,,-0.169,0.023
112,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.2,-0.032
112,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.293,-0.4
112,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.345,-0.281
112,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177
112,Senate,40915,56,0,WV,100,3,2,"MANCHIN, Joe, III",M001183,1947,,-0.055,0.448
112,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406
112,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.602,-0.295
112,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.538,0.236
112,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.542,0.193
113,President,99911,99,0,USA,100,0,0,"OBAMA, Barack",O000167,1961,,-0.354,-0.203
113,House,20300,41,1,AL,200,1,1,"BONNER, Jr., Josiah Robins (Jo)",B001244,1959,,0.367,0.513
113,House,20301,41,3,AL,200,0,1,"ROGERS, Mike Dennis",R000575,1958,,0.352,0.458
113,House,21102,41,7,AL,100,0,1,"SEWELL, Terri",S001185,1965,,-0.39,0.401
113,House,21192,41,2,AL,200,0,1,"ROBY, Martha",R000591,1976,,0.361,0.656
113,House,21193,41,5,AL,200,0,1,"BROOKS, Mo",B001274,1954,,0.644,-0.454
113,House,21376,41,1,AL,200,2,2,"BYRNE, Bradley",B001289,1955,,0.605,0.258
113,House,29301,41,6,AL,200,0,1,"BACHUS, Spencer T., III",B000013,1947,,0.387,0.228
113,House,29701,41,4,AL,200,0,1,"ADERHOLT, Robert",A000055,1965,,0.365,0.596
113,House,14066,81,1,AK,200,0,1,"YOUNG, Donald Edwin",Y000033,1933,,0.284,0.022
113,House,20304,61,8,AZ,200,0,1,"FRANKS, Trent",F000448,1957,,0.749,0.087
113,House,20305,61,3,AZ,100,0,1,"GRIJALVA, Ra煤l M.",G000551,1948,,-0.599,-0.249
113,House,20902,61,1,AZ,100,0,1,"KIRKPATRICK, Ann",K000368,1950,,-0.161,-0.007
113,House,21103,61,4,AZ,200,0,1,"GOSAR, Paul",G000565,1958,,0.669,-0.404
113,House,21105,61,6,AZ,200,0,1,"SCHWEIKERT, David",S001183,1962,,0.596,-0.336
113,House,21199,61,2,AZ,100,0,1,"BARBER, Ron",B001279,1945,,-0.123,0.001
113,House,21300,61,9,AZ,100,0,1,"SINEMA, Kyrsten",S001191,1976,,-0.104,0.059
113,House,29101,61,7,AZ,100,0,1,"PASTOR, Ed",P000099,1943,,-0.421,0.12
113,House,29500,61,5,AZ,200,0,1,"SALMON, Matthew James",S000018,1958,,0.673,-0.272
113,House,21106,42,1,AR,200,0,1,"CRAWFORD, Rick",C001087,1966,,0.401,0.495
113,House,21107,42,2,AR,200,0,1,"GRIFFIN, Tim",G000567,1968,,0.41,0.421
113,House,21108,42,3,AR,200,0,1,"WOMACK, Steve",W000809,1957,,0.348,0.586
113,House,21301,42,4,AR,200,0,1,"COTTON, Tom",C001095,1977,,0.594,0.094
113,House,14256,71,11,CA,100,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398
113,House,14280,71,33,CA,100,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343
113,House,15448,71,12,CA,100,0,1,"PELOSI, Nancy",P000197,1940,,-0.49,-0.206
113,House,15621,71,48,CA,200,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417
113,House,20103,71,17,CA,100,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482
113,House,20104,71,28,CA,100,0,1,"SCHIFF, Adam",S001150,1960,,-0.349,-0.13
113,House,20107,71,49,CA,200,0,1,"ISSA, Darrell",I000056,1953,,0.506,-0.085
113,House,20108,71,53,CA,100,0,1,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.108
113,House,20307,71,22,CA,200,0,1,"NUNES, Devin",N000181,1973,,0.448,0.212
113,House,20310,71,38,CA,100,0,1,"S脕NCHEZ, Linda T.",S001156,1969,,-0.508,-0.139
113,House,20501,71,16,CA,100,0,1,"COSTA, Jim",C001059,1952,,-0.19,0.471
113,House,20538,71,6,CA,100,0,1,"MATSUI, Doris",M001163,1944,,-0.434,-0.166
113,House,20539,71,45,CA,200,0,1,"CAMPBELL, John (of California)",C001064,1955,,0.748,-0.415
113,House,20702,71,9,CA,100,0,1,"McNERNEY, Jerry",M001166,1951,,-0.261,-0.15
113,House,20703,71,23,CA,200,0,1,"MCCARTHY, Kevin",M001165,1965,,0.458,0.208
113,House,20762,71,14,CA,100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.382,-0.455
113,House,20903,71,4,CA,200,0,1,"McCLINTOCK, Tom",M001177,1956,,0.722,-0.485
113,House,20955,71,27,CA,100,0,1,"CHU, Judy",C001080,1953,,-0.487,-0.373
113,House,20958,71,3,CA,100,0,1,"GARAMENDI, John",G000559,1945,,-0.308,-0.097
113,House,20963,71,50,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.538,0.09
113,House,21109,71,10,CA,200,0,1,"DENHAM, Jeff",D000612,1967,,0.306,0.212
113,House,21110,71,37,CA,100,0,1,"BASS, Karen",B001270,1953,,-0.584,-0.101
113,House,21195,71,44,CA,100,0,1,"HAHN, Janice",H001063,1952,,-0.39,-0.376
113,House,21302,71,1,CA,200,0,1,"LaMALFA, Doug",L000578,1960,,0.535,0.107
113,House,21303,71,2,CA,100,0,1,"HUFFMAN, Jared",H001068,1964,,-0.426,-0.536
113,House,21304,71,7,CA,100,0,1,"BERA, Ami",B001287,1965,,-0.23,0.012
113,House,21305,71,8,CA,200,0,1,"COOK, Paul",C001094,1943,,0.385,0.211
113,House,21306,71,15,CA,100,0,1,"SWALWELL, Eric",S001193,1980,,-0.366,-0.114
113,House,21307,71,21,CA,200,0,1,"VALADAO, David G.",V000129,1977,,0.253,0.411
113,House,21308,71,26,CA,100,0,1,"BROWNLEY, Julia",B001285,1952,,-0.285,0.05
113,House,21309,71,29,CA,100,0,1,"C脕RDENAS, Tony",C001097,1963,,-0.382,0.023
113,House,21310,71,35,CA,100,0,1,"NEGRETE McLEOD, Gloria",N000187,1941,,-0.437,0.035
113,House,21311,71,36,CA,100,0,1,"RUIZ, Raul",R000599,1972,,-0.241,0.061
113,House,21312,71,41,CA,100,0,1,"TAKANO, Mark",T000472,1960,,-0.463,-0.26
113,House,21313,71,47,CA,100,0,1,"LOWENTHAL, Alan",L000579,1941,,-0.45,-0.361
113,House,21314,71,51,CA,100,0,1,"VARGAS, Juan",V000130,1961,,-0.398,0.105
113,House,21315,71,52,CA,100,0,1,"PETERS, Scott",P000608,1958,,-0.178,-0.049
113,House,29106,71,43,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.653,-0.073
113,House,29312,71,18,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.428
113,House,29313,71,20,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219
113,House,29315,71,25,CA,200,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208
113,House,29316,71,34,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283
113,House,29317,71,40,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.471,-0.191
113,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353
113,House,29323,71,42,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.349,0.219
113,House,29504,71,19,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.446
113,House,29707,71,30,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.148
113,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025
113,House,29774,71,24,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227
113,House,29778,71,13,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.683,-0.587
113,House,29901,71,5,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.396,0.063
113,House,29903,71,32,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.249
113,House,29905,71,31,CA,200,0,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222
113,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.68,0.194
113,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.281,0.076
113,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.278,-0.692
113,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.492,-0.213
113,House,21111,62,3,CO,200,0,1,"TIPTON, Scott",T000470,1956,,0.448,-0.017
113,House,21112,62,4,CO,200,0,1,"GARDNER, Cory",G000562,1974,,0.448,-0.018
113,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.432,-0.313
113,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.344,0.015
113,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.241,-0.245
113,House,21316,1,5,CT,100,0,1,"ESTY, Elizabeth",E000293,1959,,-0.315,-0.078
113,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.121
113,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.398,-0.055
113,House,21113,11,1,DE,100,0,1,"CARNEY, John C., Jr.",C001083,1956,,-0.256,-0.142
113,House,13047,43,13,FL,200,1,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013,0.325,-0.112
113,House,15634,43,27,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225
113,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155
113,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337
113,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.277,0.114
113,House,20504,43,23,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.422,0.067
113,House,20708,43,14,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.438,0.045
113,House,20709,43,16,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.36,-0.143
113,House,20758,43,12,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.405,0.01
113,House,20908,43,9,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457
113,House,20909,43,8,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.521,-0.323
113,House,20910,43,17,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013
113,House,20959,43,21,FL,100,0,1,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.102
113,House,21114,43,2,FL,200,0,1,"SOUTHERLAND, Steve",S001186,1965,,0.56,0.063
113,House,21115,43,11,FL,200,0,1,"NUGENT, Richard",N000185,1951,,0.483,0.077
113,House,21116,43,10,FL,200,0,1,"WEBSTER, Daniel A.",W000806,1949,,0.509,-0.042
113,House,21117,43,15,FL,200,0,1,"ROSS, Dennis",R000593,1959,,0.531,0.099
113,House,21118,43,24,FL,100,0,1,"WILSON, Frederica",W000808,1942,,-0.476,-0.018
113,House,21317,43,3,FL,200,0,1,"YOHO, Ted",Y000065,1955,,0.707,-0.369
113,House,21318,43,6,FL,200,0,1,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105
113,House,21319,43,18,FL,100,0,1,"MURPHY, Patrick",M001191,1983,,-0.186,-0.026
113,House,21320,43,19,FL,200,1,1,"RADEL, Trey",R000596,1976,,0.702,-0.25
113,House,21321,43,22,FL,100,0,1,"FRANKEL, Lois",F000462,1948,,-0.401,-0.093
113,House,21322,43,26,FL,100,0,1,"GARCIA, Joe",G000573,1963,,-0.204,0.032
113,House,21377,43,19,FL,200,2,2,"CLAWSON, Curt",C001102,1959,,0.626,-0.509
113,House,21401,43,13,FL,200,2,2,"JOLLY, David W.",J000296,1972,,0.23,0.058
113,House,29328,43,5,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192
113,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137
113,House,29337,43,20,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.158
113,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.223
113,House,20319,44,11,GA,200,0,1,"GINGREY, Phil",G000550,1942,,0.561,0.272
113,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.301,0.163
113,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073
113,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189
113,House,20507,44,12,GA,100,0,1,"BARROW, John",B001252,1955,,-0.119,0.46
113,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.468,0.01
113,House,20753,44,10,GA,200,0,1,"BROUN, Paul C., Jr.",B001262,1946,,0.913,-0.408
113,House,20962,44,14,GA,200,0,1,"GRAVES, Tom",G000560,1970,,0.73,-0.018
113,House,21122,44,7,GA,200,0,1,"WOODALL, Rob",W000810,1970,,0.604,-0.217
113,House,21123,44,8,GA,200,0,1,"SCOTT, Austin",S001189,1969,,0.572,0.17
113,House,21323,44,9,GA,200,0,1,"COLLINS, Doug",C001093,1966,,0.618,0.109
113,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302
113,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.466
113,House,21124,82,1,HI,100,0,1,"HANABUSA, Colleen",H001050,1951,,-0.37,0.004
113,House,21324,82,2,HI,100,0,1,"GABBARD, Tulsi",G000571,1981,,-0.279,-0.25
113,House,21125,63,1,ID,200,0,1,"LABRADOR, Ra煤l R.",L000573,1967,,0.735,-0.571
113,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.298,0.281
113,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.23,0.178
113,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.429,0.018
113,House,20749,21,11,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.226,-0.231
113,House,20914,21,18,IL,200,0,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185
113,House,20954,21,5,IL,100,0,1,"QUIGLEY, Mike",Q000023,1958,,-0.32,-0.288
113,House,21128,21,16,IL,200,0,1,"KINZINGER, Adam",K000378,1978,,0.271,0.311
113,House,21129,21,14,IL,200,0,1,"HULTGREN, Randy",H001059,1966,,0.49,-0.034
113,House,21325,21,8,IL,100,0,1,"DUCKWORTH, Tammy",D000622,1968,,-0.33,0.108
113,House,21326,21,10,IL,100,0,1,"SCHNEIDER, Brad",S001190,1961,,-0.168,-0.211
113,House,21327,21,12,IL,100,0,1,"ENYART, Bill",E000292,1949,,-0.251,0.159
113,House,21328,21,13,IL,200,0,1,"DAVIS, Rodney",D000619,1970,,0.289,0.144
113,House,21329,21,17,IL,100,0,1,"BUSTOS, Cheri",B001286,1961,,-0.237,0.032
113,House,21371,21,2,IL,100,1,2,"KELLY, Robin L.",K000385,1956,,-0.46,0.002
113,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.202
113,House,29348,21,4,IL,100,0,1,"GUTI脡RREZ, Luis V.",G000535,1953,,-0.487,-0.26
113,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263
113,House,29718,21,15,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.373,0.146
113,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.607,-0.267
113,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244
113,House,20757,22,7,IN,100,0,1,"CARSON, Andr茅",C001072,1974,,-0.43,0.055
113,House,21100,22,3,IN,200,0,1,"STUTZMAN, Marlin",S001188,1976,,0.742,-0.119
113,House,21131,22,4,IN,200,0,1,"ROKITA, Todd",R000592,1970,,0.602,-0.16
113,House,21132,22,8,IN,200,0,1,"BUCSHON, Larry",B001275,1962,,0.403,0.242
113,House,21133,22,9,IN,200,0,1,"YOUNG, Todd",Y000064,1972,,0.481,-0.004
113,House,21330,22,2,IN,200,0,1,"WALORSKI, Jackie",W000813,1963,,0.431,0.312
113,House,21331,22,5,IN,200,0,1,"BROOKS, Susan",B001284,1960,,0.362,0.21
113,House,21332,22,6,IN,200,0,1,"MESSER, Luke",M001189,1969,,0.563,-0.086
113,House,20325,31,4,IA,200,0,1,"KING, Steve",K000362,1949,,0.609,0.212
113,House,20719,31,1,IA,100,0,1,"BRALEY, Bruce",B001259,1957,,-0.31,-0.205
